FPR,TPR
0.1233140655105973,0.5724508050089445
0.1233140655105973,0.5742397137745975
0.1245985870263327,0.5742397137745975
0.1245985870263327,0.5778175313059034
0.1252408477842004,0.5778175313059034
0.1252408477842004,0.5813953488372093
0.12652536929993577,0.5813953488372093
0.12652536929993577,0.5831842576028623
0.12716763005780346,0.5831842576028623
0.12716763005780346,0.5849731663685152
0.12780989081567115,0.5849731663685152
0.12780989081567115,0.5867620751341681
0.12845215157353887,0.5867620751341681
0.12845215157353887,0.590339892665474
0.1329479768786127,0.590339892665474
0.1329479768786127,0.592128801431127
0.13359023763648042,0.592128801431127
0.13359023763648042,0.6010733452593918
0.1348747591522158,0.6010733452593918
0.1348747591522158,0.6028622540250447
0.1355170199100835,0.6028622540250447
0.1355170199100835,0.6046511627906976
0.13680154142581888,0.6046511627906976
0.13680154142581888,0.6082289803220036
0.13744380218368657,0.6082289803220036
0.13744380218368657,0.6118067978533095
0.13872832369942195,0.6118067978533095
0.13872832369942195,0.6135957066189625
0.13937058445728967,0.6135957066189625
0.13937058445728967,0.6153846153846154
0.14258188824662812,0.6153846153846154
0.14258188824662812,0.6171735241502684
0.14450867052023122,0.6171735241502684
0.14450867052023122,0.6189624329159212
0.147077713551702,0.6189624329159212
0.147077713551702,0.6207513416815742
0.14836223506743737,0.6207513416815742
0.14836223506743737,0.6243291592128801
0.14900449582530506,0.6243291592128801
0.14900449582530506,0.6261180679785331
0.14964675658317278,0.6261180679785331
0.14964675658317278,0.6332737030411449
0.15093127809890816,0.6332737030411449
0.15093127809890816,0.6368515205724508
0.15157353885677585,0.6368515205724508
0.15157353885677585,0.6422182468694096
0.15221579961464354,0.6422182468694096
0.15221579961464354,0.6457960644007156
0.15285806037251123,0.6457960644007156
0.15285806037251123,0.6475849731663685
0.15350032113037893,0.6475849731663685
0.15350032113037893,0.6493738819320215
0.15606936416184972,0.6493738819320215
0.15606936416184972,0.6529516994633273
0.15863840719332048,0.6529516994633273
0.15863840719332048,0.6565295169946332
0.16120745022479127,0.6565295169946332
0.16120745022479127,0.6583184257602862
0.16249197174052665,0.6583184257602862
0.16249197174052665,0.6601073345259392
0.16377649325626203,0.6601073345259392
0.16377649325626203,0.6618962432915921
0.16506101477199744,0.6618962432915921
0.16506101477199744,0.6654740608228981
0.16634553628773283,0.6654740608228981
0.16634553628773283,0.669051878354204
0.1676300578034682,0.669051878354204
0.1676300578034682,0.6708407871198568
0.1689145793192036,0.6708407871198568
0.1689145793192036,0.6726296958855098
0.16955684007707128,0.6726296958855098
0.16955684007707128,0.6744186046511628
0.17276814386640976,0.6744186046511628
0.17276814386640976,0.6779964221824687
0.17469492614001284,0.6779964221824687
0.17469492614001284,0.6797853309481217
0.17533718689788053,0.6797853309481217
0.17533718689788053,0.6815742397137746
0.17597944765574824,0.6815742397137746
0.17597944765574824,0.6851520572450805
0.17662170841361594,0.6851520572450805
0.17662170841361594,0.6869409660107334
0.17726396917148363,0.6869409660107334
0.17726396917148363,0.6887298747763864
0.178548490687219,0.6887298747763864
0.178548490687219,0.6905187835420393
0.1798330122029544,0.6905187835420393
0.1798330122029544,0.6940966010733453
0.18047527296082208,0.6940966010733453
0.18047527296082208,0.6958855098389982
0.18240205523442518,0.6958855098389982
0.18240205523442518,0.6994633273703041
0.18625561978163135,0.6994633273703041
0.18625561978163135,0.7012522361359571
0.18689788053949905,0.7012522361359571
0.18689788053949905,0.7084078711985689
0.18818240205523443,0.7084078711985689
0.18818240205523443,0.7119856887298748
0.19396274887604367,0.7119856887298748
0.19396274887604367,0.7191413237924866
0.19653179190751446,0.7191413237924866
0.19653179190751446,0.7227191413237924
0.19781631342324985,0.7227191413237924
0.19781631342324985,0.7245080500894454
0.19910083493898523,0.7245080500894454
0.19974309569685292,0.7262969588550984
0.2010276172125883,0.7262969588550984
0.2010276172125883,0.7280858676207513
0.2023121387283237,0.7280858676207513
0.2023121387283237,0.7316636851520573
0.2029543994861914,0.7352415026833632
0.2029543994861914,0.738819320214669
0.2035966602440591,0.740608228980322
0.20488118175979447,0.7423971377459749
0.20552344251766216,0.7441860465116279
0.20616570327552985,0.7441860465116279
0.20616570327552985,0.7459749552772809
0.20680796403339757,0.7459749552772809
0.20809248554913296,0.7459749552772809
0.21001926782273603,0.7459749552772809
0.21001926782273603,0.7477638640429338
0.2113037893384714,0.7477638640429338
0.2113037893384714,0.7495527728085868
0.2119460500963391,0.7495527728085868
0.2119460500963391,0.7513416815742398
0.2132305716120745,0.7513416815742398
0.2132305716120745,0.7531305903398927
0.21515735388567758,0.7531305903398927
0.21515735388567758,0.7549194991055456
0.22093770070648683,0.7549194991055456
0.22093770070648683,0.7567084078711985
0.22671804752729607,0.7567084078711985
0.22671804752729607,0.7602862254025045
0.22736030828516376,0.7602862254025045
0.22736030828516376,0.7620751341681574
0.22928709055876687,0.7620751341681574
0.22928709055876687,0.7638640429338104
0.22992935131663456,0.7638640429338104
0.22992935131663456,0.7656529516994633
0.23121387283236994,0.7656529516994633
0.23121387283236994,0.7674418604651163
0.23249839434810532,0.7674418604651163
0.23249839434810532,0.7692307692307693
0.23442517662170842,0.7692307692307693
